".recordid", ".record_timestamp", ".fields.extractiondatetime", ".fields.zipcode", ".fields.municipality"
"7ba515d7961dc71df9c93c43b31a57def6a445a9","2022-11-28T11:15:01.537Z","2022-11-28T11:02:00+00:00","2600-619","Vila Franca de Xira"
"7fbddca026f9fa2e23165ec5b316c02e4338bbc8","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-606","Vila Franca de Xira"
"24b075aaa07021372a24ebeae127faa8a86d1ecd","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-609","Vila Franca de Xira"
"c967983c713da2fdec0d7d40c339ae4c31578ea6","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-611","Vila Franca de Xira"
"b5dbdf4972de007d37a718318ebc0d96b7727c4d","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-647","Vila Franca de Xira"
"755538c8844e5c3d486812341acf0afcf6945393","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-605","Vila Franca de Xira"
"93f563d72591594d3a56e340124bfdce294e54d3","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-612","Vila Franca de Xira"
"c18c1758e13f40ad88ed9ca0741783d6c8a351c7","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-613","Vila Franca de Xira"
"a02df750f5b1825b5a9c5ac70fd152237cd155f4","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-639","Vila Franca de Xira"
"e867ae916a121fdb404eeba7d544a5d1263582a9","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-680","Vila Franca de Xira"
"925d50018f2c71ca14531316e2d400408b1b85f1","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-710","Vila Franca de Xira"
"9cebbdf6e4309a88e1fa21047051ddc780b37bf1","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-600","Vila Franca de Xira"
"51f7eda42d0ac4ddc41478eee8d09e949bbf62e1","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-610","Vila Franca de Xira"
"3392cc2ea8db8754f2a8f4a5ded20060094239f5","2022-11-28T11:30:19.542Z","2022-11-28T11:17:00+00:00","2600-619","Vila Franca de Xira"
"e7c0f00860712e9b7f0daf4813ee4e01e6b855f8","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-018","Oliveira do Bairro"
"c2d3df1d2222bf2b8fd4ebbad8d3f72b56084838","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-033","Oliveira do Bairro"
"8af445eaaa7d4c577cbb6ffd4ddedc3f56ec9ce2","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-036","Oliveira do Bairro"
"5ce1dba48766d0f3414eeb21b0a745944043e220","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-038","Oliveira do Bairro"
"565af454c63064164a6bae06a182a04cae0a0d52","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-402","Oliveira do Bairro"
"1f77fb79c7181d3d2d588c9a598142e52caa63ec","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-403","Oliveira do Bairro"
"740285d7ca654c7c08b3c83506f7ddd0015ffd00","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-011","Oliveira do Bairro"
"e3fe113a8905e8dfea4ff2bc7d4aca5f8d9fd55e","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-020","Oliveira do Bairro"
"0828175aea833cb1ddf197fe00f27f3aea9185f0","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-024","Oliveira do Bairro"
"761fcfe0511984f3914ada403448f8c1b6feeba6","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-051","Oliveira do Bairro"
"d4141dbd06815588651d2a83e9d27be161c57324","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-174","Oliveira do Bairro"
"419d4ec2ee59656ceaeaaaea0c0a9b4e48576e69","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-453","Oliveira do Bairro"
"89676092b6ef96c5ffbac5f7c1a800d42d3f523d","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-584","Oliveira do Bairro"
"d00a6e0d8a64d294b066fbb276a0c2d208060442","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-589","Oliveira do Bairro"
"cf16b15a9aa72792435684815a037a717a0e7fc0","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-596","Oliveira do Bairro"
"d8329d733d548c4995596a87a9b6775dd19910ba","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-611","Oliveira do Bairro"
"c23fad65925f3058c83b7f6f22a6bfa98c5237ac","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-616","Oliveira do Bairro"
"3732c7beb2eac02f42d33512021286e3fa3922d0","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-606","Vila Franca de Xira"
"5c2429ad26da599939c64f215d9d68916970325e","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-619","Vila Franca de Xira"
"31be8384c8f7db3ff04c0db8cb9389b675c75d3c","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3060-296","Oliveira do Bairro"
"2adda60f2a837fbb7532497a06b9f853b85ea934","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-017","Oliveira do Bairro"
"b5fa7732761e56190d9e24e1bbf45c4c0d414222","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-035","Oliveira do Bairro"
"7e4f8ded3822a9c97d2c3b44f9a5228ab7291b26","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-410","Oliveira do Bairro"
"3b5890106f48430f42354ea261eeb4ad1a974eeb","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-014","Oliveira do Bairro"
"31c7da8a34d6d2b2ae12f9a317797081fb28abba","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-022","Oliveira do Bairro"
"4ba1aced0fb3889ac26bd7560eebfe8d7806b8b3","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-171","Oliveira do Bairro"
"7dd3276a4009fd0a7aa1d2edd38db7d64400bdfd","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-182","Oliveira do Bairro"
"55f5307776e0c64696e0803fcf206f13727d7ae3","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-455","Oliveira do Bairro"
"053a0e7dbfc144e423d76cb82711ce1a31d719f5","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-618","Oliveira do Bairro"
"1e042f622036038e84045981635522a3ad501d9e","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-600","Vila Franca de Xira"
"ffae2ff92049e257f4a9907e97a55a35fafcfbd3","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-605","Vila Franca de Xira"
"d9e138352d77be8bba87fe12197d9fe3efd4a745","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-612","Vila Franca de Xira"
"655d51078cbd5b991f89482cfdb1027d8d0058e9","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-639","Vila Franca de Xira"
"abe2263fd43765596561e6e6a54fc5ae4da2cd4b","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-710","Vila Franca de Xira"
"2636d96a937357797a59a7602b31936a1b645168","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-015","Oliveira do Bairro"
"0de6bd78aad733e1b605ac1a88c294c302d6c417","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-016","Oliveira do Bairro"
"e6a612f58fc48a827d4a87ede47cb2263181d2b0","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-031","Oliveira do Bairro"
"e0427fc5f5ecf3eb97e25d647a9c30029ec68ade","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-032","Oliveira do Bairro"
"bc636ba459554199ea75bf35b85dd938a87d6f59","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-034","Oliveira do Bairro"
"60017a01fc09445e8c134f85e36ce56b3e6ee0e3","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-037","Oliveira do Bairro"
"6b435fe42e905bf504c343ae658c63a0c0fff9b7","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-401","Oliveira do Bairro"
"b0fb972d615bc896b8ef52a96e3d966dd90c0b87","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3770-411","Oliveira do Bairro"
"7bbf744d57eb4e69177991b528cdc97e6e2888c2","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-013","Oliveira do Bairro"
"6db6b03352ef9acfcaef59c82f1bb116d7c3ac3b","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-015","Oliveira do Bairro"
"a44e38b5c056738658e8419df5cede57502b03b0","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-018","Oliveira do Bairro"
"0ae19cfa9251f82c9034b3e13cb826953b0d176c","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-545","Oliveira do Bairro"
"e5e8618b76e5c19448617501f7eb85cef86e25e3","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-581","Oliveira do Bairro"
"db6086d6be387b45a3a8ab3ef0409d2f2e285914","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-583","Oliveira do Bairro"
"a26623b585a71fece46a85e3317cfd9bcc3bee37","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-598","Oliveira do Bairro"
"a9c5c86277b68e441e22ea487c9b4f67b307c356","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","3780-613","Oliveira do Bairro"
"d58520eae8ae492fec1c5250b200d9db0d3f239e","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-609","Vila Franca de Xira"
"57413fce6153d645e5c6facfc69ba9d8904fe0ea","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-610","Vila Franca de Xira"
"bc96ba464e211c6750185ff0ef535091cd8856f0","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-611","Vila Franca de Xira"
"378ee6ea21e842112e3954c6136c996a1aa53834","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-613","Vila Franca de Xira"
"835f53e13473cf93789f98298f173173e7892d97","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-647","Vila Franca de Xira"
"e808d1406fd10292474c4d0592e76218fe147164","2022-11-28T11:45:06.65Z","2022-11-28T11:32:00+00:00","2600-680","Vila Franca de Xira"
"36b0cb45f72984adc828a74fe958fcb51134ca17","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-050","Braga"
"924a6f4b65ca0d3bbd27350b340cf156b3e7c938","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-059","Braga"
"31362667912852ec1c65bb3bb729e3e61ceb8767","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-064","Braga"
"15020e795fe47a1428fb3fcdf07ef6135498d630","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-081","Braga"
"aa36e042f20f3c3b6ae0db54eb79dfe591a6820d","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-087","Braga"
"2f5609deb5a45866133e495dd90143e7973a03e8","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-133","Braga"
"3438aac92c77a3829e378935f513ea36ab98f3eb","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-151","Braga"
"84079e3b67639a9a8f350218a94797b445e70f55","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-155","Braga"
"2c9a61786ccf5b48e256764abb30b3e850e3543f","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-686","Braga"
"fe52c3d0c137e4b2a13c884b5a4ea182fd2ae72e","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-731","Braga"
"fa068efd56515fbbd8c6dfc4f86886fa03b40cb4","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-834","Braga"
"1f906108c21f45e716c17e2aa9a34062c0c10aab","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-836","Braga"
"921953f8cf635ce06b2e37af0a1a6c90020fb9db","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-838","Braga"
"56c092c47047d398810030ad12616dfca3592690","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-841","Braga"
"cdb33b52dc48cfcd864daa29941f0dcf88352d30","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-845","Braga"
"e6657bc21accbfd8a34d61d33ada1717bbda7c5e","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-848","Braga"
"70600680705f46b1f12fbfac1b93f64b13bf7acc","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-858","Braga"
"4cea6872a05b8616e95e4ee8d037c6a7f4ac145e","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-860","Braga"
"2ffb1ddb0ad635193159857aa1e45b32b9224f39","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-863","Braga"
"3b9be37120d9b509a92e9578f338c062cd78bedc","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-864","Braga"
"93a5bbc8264fb95bcc4636b7147520e08d2ae305","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-877","Braga"
"1d6d9a9942621a427a790efb69de69d7053a521c","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3060-296","Oliveira do Bairro"
"6d15ae47abf7d005e39eb109521d2b1c84bd4e24","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-015","Oliveira do Bairro"
"0d9f5f9faae21b91488d05b6f9de0a45c2eac210","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-018","Oliveira do Bairro"
"2d739f0e37c8b0b145ff0a58870ef4940ca82bd5","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-035","Oliveira do Bairro"
"8e22d55ef23ca16a67bc93068d779544a9c2352c","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-036","Oliveira do Bairro"
"eecc53cf56fcce769383c7d052e1450d09bb9421","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-401","Oliveira do Bairro"
"8b7eade533b42ffb1327e61a03e180741ea9e588","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-402","Oliveira do Bairro"
"eb027912666d297dbb841b3d3bb3d7a5f77f42fb","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-011","Oliveira do Bairro"
"26b04fc298eb96bcb5bb4bf0f4f0fc2df78fb168","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-024","Oliveira do Bairro"
"5d003f80ed8627f3a9fa5fe72b906ea69c36f887","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-174","Oliveira do Bairro"
"a8850160faf2fc7a29bc23be11469d9c8db8c959","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-453","Oliveira do Bairro"
"07f1e78779c1abe3beb92d693cca5c1559e7b402","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-455","Oliveira do Bairro"
"782825f03ad0148527d361bd5e47912b01000bcc","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-545","Oliveira do Bairro"
"4b4d81126cddb3d7ac9c60fdb6b28cbfec23cb3a","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-581","Oliveira do Bairro"
"a8b5f681fe4c38971aadcf2caee29267ff7a1c76","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-583","Oliveira do Bairro"
"4b4fcd33aa7ac92b6617926a28f106d48899d850","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-611","Oliveira do Bairro"
"bd090f584f2748555ee3f001848e9ebc35e3956d","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-600","Vila Franca de Xira"
"f208bbf2ec356cf9476456e7268318ea02058216","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-611","Vila Franca de Xira"
"988ea449f24b704fa5027b904fc4c0bfd7d6ed6a","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-613","Vila Franca de Xira"
"56f54c7d565585e6e199310c9cd065ee47efaa66","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-018","Braga"
"bb7d892c2d64a6da78ca41df054659a1c400854c","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-067","Braga"
"5607e5ea01ee43bb23d7edb9a63fa6104e5fa008","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-071","Braga"
"490a76535dca356399e6b0f2a604409b7646a520","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-073","Braga"
"2c98b0c758fc523d36c848c4231b7e8bc0289f1c","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-117","Braga"
"28b1451a9f199cc702bcc2189b0b262668b2e21b","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-154","Braga"
"e391a0f5c724b6ef72d5855bf672df7933d32ca7","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-194","Braga"
"34f48b9ba3f21afa9088eb85fa0f12eab08d536f","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-702","Braga"
"45a37c5fe0a70a40ae2c666433f0fcefae631757","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-740","Braga"
"aae47eaafae2890c4d0b6e25242e895b1793368c","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-744","Braga"
"1ca0f74e39fa13ebac209c58eaff0fdeb0b97b07","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-874","Braga"
"f65bb6069ef1e7aab7956c4f58cdc0504450d415","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-016","Oliveira do Bairro"
"73750cb21db3c5f1e1f776aee61231b77b133091","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-017","Oliveira do Bairro"
"8cda741a3fb00a2c17093fc97d4084e38d00892e","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-031","Oliveira do Bairro"
"027ea032f427fc2b5bf499ceab6661cb24511ba1","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-033","Oliveira do Bairro"
"de9ef605b12ed894967811c3c223eb428b3c8f89","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-034","Oliveira do Bairro"
"04324bf92f001127fe36095caacd375d374bac87","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-037","Oliveira do Bairro"
"9368de6c84b058c862562094a1ee90d7474676f6","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-403","Oliveira do Bairro"
"e1bb0e027ea1c14269672999f520dd5b81bfab9e","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-410","Oliveira do Bairro"
"758ba913277c46e1d945f759a12ed0fc103468f3","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-018","Oliveira do Bairro"
"e5eedf4857e2ea0e1c20dba41889e33c55b5a5ac","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-020","Oliveira do Bairro"
"32ab9a96680ea5e9934643cc48a455458b463f2a","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-051","Oliveira do Bairro"
"4693e0199a1193cba5d913adbcfd3e781330fb06","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-182","Oliveira do Bairro"
"0521b6073b8d54d076fb325484874df0e6aa7c14","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-589","Oliveira do Bairro"
"e16a7f1eb49a36470b2ed8a6f5fbf0320e0b6585","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-596","Oliveira do Bairro"
"5aa9e459b3f19cf2f886c1a79cf513fd05927c86","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-598","Oliveira do Bairro"
"79bdcbe96b753ee00fe9452a8c4bc17009ecb106","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-605","Vila Franca de Xira"
"40ada85e897667cdae6833614ea617fbfe56ed04","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-606","Vila Franca de Xira"
"66f1533ea020f6b14349cc850a9b68abb08d3a0a","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-680","Vila Franca de Xira"
"1bfe1861e3c7fe8b2e782769119202e66da17c6a","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-045","Braga"
"2072d96f38f610485124719438ae18e6936e1169","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-055","Braga"
"90fa912d9bdc68ed653cde66304f48eead8c696a","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-076","Braga"
"db5c1a6f8f6eaf8f8149e4e6f5673e11f8985169","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-109","Braga"
"98554687791def4e77ddfd26edf3bccfffab5089","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-150","Braga"
"92c7c285cef02185bdcc8682159e31dfcebfb8fd","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-174","Braga"
"1c18775598a6eb1e1f6a09b83c54fb4fabf85b2b","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-348","Braga"
"3d75426f3b9fbfc43e6020cef858ae4a4154c25d","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-713","Braga"
"560c05c9385dfa18fda542bb99388ebf06a3d288","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-732","Braga"
"4ec5e8e5bc98662bf74f3f97b85144f01ec5fbb5","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-760","Braga"
"8ab03582cad5e03e93e245514a38a9bb5a1c8d1d","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-833","Braga"
"ee004f942a71b59bfb53604e2c0ff7f673b55cc4","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-837","Braga"
"2090c18a715e3c223f8225a7f432e17a18c0c771","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-839","Braga"
"9ebcd26bd5e5a0b3b3d6a17200f9024589023efb","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-842","Braga"
"a82cdd8d7cf07c001182b2b0fd7bfb1f51605b41","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-843","Braga"
"8a09b99162d1be2892044fb73c7635a118d10a86","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-847","Braga"
"c2708f9cadf3324c70d846f9c323bbe8033d4278","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-855","Braga"
"40466017ac6c770444827208a73f8010c0ab093a","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-857","Braga"
"142c69cd593cec9df48eab0e246fd5c8cd75d6fe","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-862","Braga"
"fdefe03c131a9b5311a628e144d9694c92272368","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-867","Braga"
"4da8d70d6059ba7ab04d60123f4e18b5a770a9c9","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-868","Braga"
"b8064d3dd2b5c09060a1b1527c06e1c169c0ed02","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-870","Braga"
"db655a33055f810a16a8354b1d57b95b9f28974e","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","4700-876","Braga"
"9ca250ba1960ac5285b12cf350ef3af60b8a8d9b","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-032","Oliveira do Bairro"
"568a151e03d2e66ff91d33fe913bcdbf929199d0","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-038","Oliveira do Bairro"
"44597ef60fcafcdd2a9f5a3898ec6b088edcd4c6","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3770-411","Oliveira do Bairro"
"8cb4376aac330986e90361216fe7c38f36942880","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-013","Oliveira do Bairro"
"6af35791ae21635f1a0edac79e384ec410735ee3","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-014","Oliveira do Bairro"
"0273b6b09c131ddfe5ec2553f639837dbbc08d43","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-015","Oliveira do Bairro"
"1cbbf17e1f7f33de9a45b230119b2682a173b220","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-022","Oliveira do Bairro"
"306f15ddc62b5d00a71e977e3a5765b14d50042b","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-171","Oliveira do Bairro"
"94d5bb3abe6aaf2bd93b94626ee4ecba881b0350","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-584","Oliveira do Bairro"
"5d1d1d4fdf16dbe46cdfc935fe93f42d95121331","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-613","Oliveira do Bairro"
"be41c8eac6b08f4080eeeca7b0d8c6e101505cbc","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-616","Oliveira do Bairro"
"cd60149ef70b8e144b029b59205efb4c188f6b65","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","3780-618","Oliveira do Bairro"
"68119a85d74111635bb4cb27abba17254e667eed","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-609","Vila Franca de Xira"
"e09cc1da3a87456319537b87cc5e26c000001ec6","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-610","Vila Franca de Xira"
"8ca7319a2666799621b5c45167fa07f6343e2dd0","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-612","Vila Franca de Xira"
"70ee62379ab8f6eecd9eaa99bf699e0960c4b5bf","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-619","Vila Franca de Xira"
"02947ea27da05be6d10d5fc8be963a8625c0645e","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-639","Vila Franca de Xira"
"0fa8b70ce0ecd37e211e043023e6ffd4794ae890","2022-11-28T12:45:08.734Z","2022-11-28T12:32:00+00:00","2600-647","Vila Franca de Xira"
